seq_id,length,precision,recall,f1,TP,FP,FN,canonical_rate,model,layer,k,seed,threshold,decoding_mode
bpRNA_RFAM_18893,111,0.21052631578947367,0.5,0.2962962962962963,8,30,8,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_CRW_25167,74,0.4444444444444444,0.5714285714285714,0.5,12,15,9,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_CRW_29631,72,0.4,0.7,0.509090909090909,14,21,6,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_CRW_31097,72,0.5555555555555556,0.75,0.6382978723404256,15,12,5,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_CRW_30882,78,0.375,0.6,0.4615384615384615,12,20,8,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_35846,224,0.1440677966101695,0.2982456140350877,0.19428571428571428,17,101,40,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_CRW_43271,77,0.3225806451612903,0.47619047619047616,0.3846153846153846,10,21,11,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_5491,201,0.07526881720430108,0.3181818181818182,0.12173913043478261,7,86,15,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_26981,63,0.23809523809523808,0.3125,0.27027027027027023,5,16,11,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_CRW_54070,74,0.4,0.5714285714285714,0.47058823529411764,12,18,9,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_18409,66,0.38095238095238093,0.47058823529411764,0.42105263157894735,8,13,9,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_12780,143,0.16666666666666666,0.391304347826087,0.23376623376623373,9,45,14,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_CRW_20581,344,0.07650273224043716,0.2028985507246377,0.11111111111111112,14,169,55,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_28564,88,0.35135135135135137,0.48148148148148145,0.40625,13,24,14,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_32071,60,0.16666666666666666,0.75,0.27272727272727276,3,15,1,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_16699,140,0.11940298507462686,0.20512820512820512,0.15094339622641506,8,59,31,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_31543,160,0.09722222222222222,0.2692307692307692,0.14285714285714288,7,65,19,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_29836,99,0.12121212121212122,0.21052631578947367,0.15384615384615385,4,29,15,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_621,119,0.14285714285714285,0.27586206896551724,0.18823529411764706,8,48,21,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_20785,91,0.3157894736842105,0.41379310344827586,0.3582089552238805,12,26,17,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_16808,166,0.02666666666666667,0.05128205128205128,0.03508771929824561,2,73,37,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_15339,114,0.07317073170731707,0.17647058823529413,0.10344827586206896,3,38,14,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_34459,101,0.20588235294117646,0.2916666666666667,0.2413793103448276,7,27,17,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_35726,199,0.033707865168539325,0.2727272727272727,0.06,3,86,8,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RNP_114,406,0.19457013574660634,0.37719298245614036,0.25671641791044775,43,178,71,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_36793,128,0.0,0.0,0.0,0,50,8,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_26067,178,0.03389830508474576,0.2857142857142857,0.060606060606060594,2,57,5,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_27025,60,0.3333333333333333,0.26666666666666666,0.2962962962962963,4,8,11,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_34223,70,0.0,0.0,0.0,0,21,11,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_5467,136,0.18032786885245902,0.4782608695652174,0.2619047619047619,11,50,12,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_22343,96,0.20930232558139536,0.3,0.24657534246575347,9,34,21,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_4826,67,0.2727272727272727,0.375,0.3157894736842105,6,16,10,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_14719,74,0.08,0.16666666666666666,0.10810810810810811,2,23,10,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_SPR_597,74,0.35,0.3181818181818182,0.3333333333333333,7,13,15,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_26224,187,0.0,0.0,0.0,0,58,5,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_20703,111,0.23529411764705882,0.375,0.28915662650602403,12,39,20,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_17436,111,0.16326530612244897,0.42105263157894735,0.2352941176470588,8,41,11,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_40254,84,0.24,0.42857142857142855,0.30769230769230765,6,19,8,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_12799,140,0.08620689655172414,0.20833333333333334,0.12195121951219515,5,53,19,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_32679,64,0.3125,0.38461538461538464,0.3448275862068966,5,11,8,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_40620,69,0.7142857142857143,0.625,0.6666666666666666,10,4,6,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_13610,130,0.0,0.0,0.0,0,55,19,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_14030,172,0.09090909090909091,0.17142857142857143,0.11881188118811882,6,60,29,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_2589,338,0.15730337078651685,0.32941176470588235,0.2129277566539924,28,150,57,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_5049,132,0.047619047619047616,0.15384615384615385,0.07272727272727272,2,40,11,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_362,112,0.0784313725490196,0.14285714285714285,0.10126582278481011,4,47,24,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_33533,58,0.21052631578947367,0.4444444444444444,0.2857142857142857,4,15,5,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_16197,202,0.0989010989010989,0.24324324324324326,0.140625,9,82,28,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_SRP_720,449,0.06934306569343066,0.14074074074074075,0.09290953545232274,19,255,116,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_2703,343,0.11931818181818182,0.25,0.16153846153846155,21,155,63,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_11103,75,0.36666666666666664,0.5,0.423076923076923,11,19,11,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_36069,89,0.35714285714285715,0.37037037037037035,0.36363636363636365,10,18,17,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_31580,89,0.16666666666666666,0.5,0.25,7,35,7,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_34968,52,0.0,0.0,0.0,0,8,11,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_24050,89,0.1,0.75,0.17647058823529416,3,27,1,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_27887,67,0.23076923076923078,0.42857142857142855,0.3,6,20,8,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_34667,106,0.2631578947368421,0.5555555555555556,0.35714285714285715,10,28,8,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_32711,84,0.16666666666666666,0.45454545454545453,0.2439024390243902,5,25,6,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_10644,83,0.36363636363636365,0.6666666666666666,0.4705882352941177,12,21,6,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_21421,119,0.24324324324324326,0.34615384615384615,0.2857142857142857,9,28,17,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_26751,117,0.0,0.0,0.0,0,50,17,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_34320,98,0.058823529411764705,0.11764705882352941,0.07843137254901962,2,32,15,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_16704,128,0.10204081632653061,0.15625,0.1234567901234568,5,44,27,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_10621,278,0.043478260869565216,0.125,0.06451612903225806,7,154,49,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_39085,189,0.10588235294117647,0.3,0.15652173913043477,9,76,21,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_38747,89,0.2857142857142857,0.24,0.2608695652173913,6,15,19,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_19331,80,0.2,0.3076923076923077,0.24242424242424246,4,16,9,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_3335,153,0.08064516129032258,0.19230769230769232,0.11363636363636363,5,57,21,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_2720,331,0.1870967741935484,0.3717948717948718,0.24892703862660942,29,126,49,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_38402,223,0.17894736842105263,0.3269230769230769,0.2312925170068027,17,78,35,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_18622,118,0.1702127659574468,0.3333333333333333,0.22535211267605634,8,39,16,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_19635,106,0.18421052631578946,0.25,0.2121212121212121,7,31,21,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_29915,82,0.21739130434782608,0.2631578947368421,0.23809523809523808,5,18,14,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_40952,158,0.07575757575757576,0.1282051282051282,0.09523809523809525,5,61,34,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_26568,495,0.09569377990430622,0.16,0.11976047904191618,20,189,105,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_14088,128,0.0851063829787234,0.13333333333333333,0.10389610389610389,4,43,26,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_30527,97,0.03571428571428571,0.14285714285714285,0.05714285714285715,1,27,6,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_13772,136,0.18333333333333332,0.5,0.26829268292682923,11,49,11,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_38360,224,0.1414141414141414,0.2641509433962264,0.1842105263157895,14,85,39,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_17358,118,0.0196078431372549,0.0625,0.029850746268656716,1,50,15,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_19840,107,0.18181818181818182,0.2962962962962963,0.22535211267605634,8,36,19,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_31456,80,0.07142857142857142,0.25,0.11111111111111112,2,26,6,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_tmRNA_305,358,0.10326086956521739,0.24675324675324675,0.14559386973180077,19,165,58,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RNP_398,359,0.12105263157894737,0.22549019607843138,0.15753424657534246,23,167,79,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_14476,99,0.325,0.6842105263157895,0.4406779661016949,13,27,6,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_31200,111,0.1111111111111111,0.2222222222222222,0.14814814814814814,4,32,14,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RNP_182,313,0.20408163265306123,0.3488372093023256,0.25751072961373395,30,117,56,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_16828,153,0.12698412698412698,0.25806451612903225,0.1702127659574468,8,55,23,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_36169,107,0.14634146341463414,0.2608695652173913,0.1875,6,35,17,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_7581,119,0.0625,0.3,0.10344827586206896,3,45,7,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_6874,82,0.08,0.2857142857142857,0.125,2,23,5,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_20198,95,0.2857142857142857,0.5217391304347826,0.3692307692307692,12,30,11,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_15486,81,0.0,0.0,0.0,0,24,8,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_27159,130,0.07142857142857142,0.13793103448275862,0.09411764705882353,4,52,25,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_12851,140,0.13636363636363635,0.24,0.17391304347826086,6,38,19,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_3209,140,0.1,0.21428571428571427,0.13636363636363638,6,54,22,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_CRW_26417,93,0.2972972972972973,0.5238095238095238,0.37931034482758624,11,26,10,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_CRW_28422,75,0.25806451612903225,0.38095238095238093,0.30769230769230765,8,23,13,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_19890,83,0.42857142857142855,0.5,0.4615384615384615,15,20,15,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_30280,72,0.16666666666666666,0.36363636363636365,0.2285714285714286,4,20,7,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_6191,71,0.125,0.3,0.17647058823529413,3,21,7,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_25403,37,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,6,6,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_4339,397,0.037914691943127965,0.1509433962264151,0.06060606060606061,8,203,45,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_10379,86,0.09523809523809523,0.1111111111111111,0.10256410256410256,2,19,16,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_38678,148,0.15151515151515152,0.2857142857142857,0.19801980198019803,10,56,25,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_2828,337,0.17365269461077845,0.3625,0.23481781376518218,29,138,51,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_14383,124,0.08620689655172414,0.45454545454545453,0.14492753623188406,5,53,6,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_42661,119,0.1568627450980392,0.27586206896551724,0.2,8,43,21,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_29984,95,0.18604651162790697,0.38095238095238093,0.25,8,35,13,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_CRW_15839,120,0.11764705882352941,0.17142857142857143,0.13953488372093026,6,45,29,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_32277,48,0.125,0.3333333333333333,0.18181818181818182,2,14,4,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_35551,90,0.06896551724137931,0.14285714285714285,0.09302325581395349,2,27,12,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_15583,96,0.15789473684210525,0.3,0.20689655172413793,6,32,14,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_42454,108,0.024390243902439025,0.05555555555555555,0.03389830508474577,1,40,17,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_17079,130,0.14814814814814814,0.22857142857142856,0.1797752808988764,8,46,27,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_39809,74,0.36,0.5625,0.43902439024390244,9,16,7,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_19701,104,0.15384615384615385,0.2857142857142857,0.2,6,33,15,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_12220,95,0.030303030303030304,1.0,0.05882352941176471,1,32,0,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_33284,200,0.10112359550561797,0.2903225806451613,0.15000000000000002,9,80,22,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_7163,297,0.13380281690140844,0.296875,0.18446601941747573,19,123,45,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_34152,161,0.14285714285714285,0.30303030303030304,0.1941747572815534,10,60,23,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_4326,405,0.058823529411764705,0.21311475409836064,0.0921985815602837,13,208,48,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_41786,155,0.18181818181818182,0.24390243902439024,0.20833333333333334,10,45,31,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_32126,113,0.11320754716981132,0.1935483870967742,0.14285714285714285,6,47,25,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_26683,181,0.02631578947368421,0.09523809523809523,0.041237113402061855,2,74,19,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_38288,205,0.14457831325301204,0.25,0.18320610687022898,12,71,36,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_CRW_19650,94,0.14285714285714285,0.46153846153846156,0.21818181818181817,6,36,7,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_39884,160,0.13432835820895522,0.32142857142857145,0.18947368421052632,9,58,19,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_35392,132,0.12962962962962962,0.2916666666666667,0.1794871794871795,7,47,17,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_SRP_576,102,0.1111111111111111,0.14285714285714285,0.125,4,32,24,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_26671,180,0.029850746268656716,0.1,0.04597701149425287,2,65,18,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_CRW_54624,234,0.12195121951219512,0.25,0.16393442622950818,15,108,45,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_3131,188,0.08108108108108109,0.15,0.10526315789473685,6,68,34,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_37447,75,0.2962962962962963,0.42105263157894735,0.34782608695652173,8,19,11,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_30812,135,0.16923076923076924,0.44,0.24444444444444446,11,54,14,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_2861,382,0.08695652173913043,0.18947368421052632,0.11920529801324505,18,189,77,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RNP_14,244,0.16842105263157894,0.26666666666666666,0.20645161290322578,16,79,44,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_24933,87,0.05714285714285714,0.5,0.10256410256410256,2,33,2,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_7240,123,0.02127659574468085,0.047619047619047616,0.02941176470588235,1,46,20,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_25828,148,0.19298245614035087,0.3333333333333333,0.24444444444444444,11,46,22,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_41528,75,0.39285714285714285,0.4230769230769231,0.4074074074074074,11,17,15,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_27638,46,0.14285714285714285,0.16666666666666666,0.15384615384615383,2,12,10,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_24926,81,0.0,0.0,0.0,0,9,3,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_38602,150,0.11594202898550725,0.20512820512820512,0.14814814814814814,8,61,31,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_28143,88,0.3333333333333333,0.37037037037037035,0.3508771929824561,10,20,17,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_26824,302,0.05555555555555555,0.13432835820895522,0.07860262008733625,9,153,58,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_24472,134,0.17647058823529413,0.36363636363636365,0.23762376237623764,12,56,21,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_2614,426,0.07339449541284404,0.17777777777777778,0.1038961038961039,16,202,74,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_10425,154,0.0425531914893617,0.09090909090909091,0.05797101449275362,2,45,20,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_40890,85,0.12,0.16666666666666666,0.13953488372093023,3,22,15,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_SPR_22,57,0.11764705882352941,0.14285714285714285,0.12903225806451615,2,15,12,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_15706,104,0.11764705882352941,0.2222222222222222,0.15384615384615383,4,30,14,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_23233,46,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,10,10,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_5189,223,0.02608695652173913,0.06382978723404255,0.03703703703703703,3,112,44,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_21938,78,0.5263157894736842,0.3225806451612903,0.39999999999999997,10,9,21,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_35168,54,0.42857142857142855,0.3,0.3529411764705882,6,8,14,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_7940,64,0.1935483870967742,0.35294117647058826,0.25,6,25,11,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_16001,45,0.0,0.0,0.0,0,9,4,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_24005,81,0.13636363636363635,1.0,0.24000000000000002,3,19,0,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_32083,79,0.14705882352941177,0.5555555555555556,0.23255813953488372,5,29,4,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_26954,70,0.25,0.4,0.3076923076923077,6,18,9,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_16130,43,0.0,0.0,0.0,0,9,4,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_35581,74,0.14285714285714285,0.25,0.18181818181818182,4,24,12,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_7398,87,0.0,0.0,0.0,0,35,1,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_39956,210,0.11956521739130435,0.3548387096774194,0.1788617886178862,11,81,20,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_21830,135,0.19607843137254902,0.2631578947368421,0.2247191011235955,10,41,28,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_21157,91,0.34210526315789475,0.48148148148148145,0.39999999999999997,13,25,14,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_24722,201,0.18181818181818182,0.35555555555555557,0.24060150375939848,16,72,29,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_42196,200,0.21052631578947367,0.3018867924528302,0.248062015503876,16,60,37,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_21434,81,0.2962962962962963,0.3076923076923077,0.3018867924528302,8,19,18,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_27414,385,0.09554140127388536,0.30612244897959184,0.14563106796116507,15,142,34,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_31537,156,0.16883116883116883,0.40625,0.23853211009174313,13,64,19,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_23002,84,0.045454545454545456,0.08333333333333333,0.05882352941176471,1,21,11,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_6130,104,0.17647058823529413,0.3333333333333333,0.23076923076923078,6,28,12,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_29896,82,0.13636363636363635,0.3,0.18749999999999997,3,19,7,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_4814,65,0.14285714285714285,0.25,0.18181818181818182,4,24,12,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_21437,94,0.45161290322580644,0.4117647058823529,0.4307692307692308,14,17,20,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_9311,180,0.12,0.23076923076923078,0.15789473684210525,9,66,30,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_8525,100,0.21951219512195122,0.6,0.32142857142857145,9,32,6,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_19065,105,0.36585365853658536,0.6818181818181818,0.47619047619047616,15,26,7,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_21383,97,0.4482758620689655,0.4642857142857143,0.456140350877193,13,16,15,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_19322,92,0.10714285714285714,0.23076923076923078,0.14634146341463414,3,25,10,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_21832,136,0.31666666666666665,0.5,0.3877551020408163,19,41,19,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_38541,145,0.11864406779661017,0.2,0.14893617021276595,7,52,28,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_9070,229,0.06542056074766354,0.16666666666666666,0.09395973154362415,7,100,35,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_41930,191,0.06944444444444445,0.11904761904761904,0.08771929824561403,5,67,37,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_9899,133,0.09375,0.3,0.14285714285714285,6,58,14,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_30805,151,0.14814814814814814,0.46153846153846156,0.22429906542056077,12,69,14,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_SPR_599,76,0.2,0.35,0.2545454545454545,7,28,13,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_83,116,0.058823529411764705,0.1,0.07407407407407408,3,48,27,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_8000,113,0.2391304347826087,0.4782608695652174,0.3188405797101449,11,35,12,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_42194,223,0.2,0.3333333333333333,0.25,17,68,34,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_3732,119,0.14,0.2413793103448276,0.17721518987341772,7,43,22,1.0,roberta,9,64,42,0.9,canonical_wobble
bpRNA_RFAM_12137,106,0.05,0.2857142857142857,0.0851063829787234,2,38,5,1.0,roberta,9,64,42,0.9,canonical_wobble
