seq_id,length,precision,recall,f1,TP,FP,FN,canonical_rate,model,layer,k,seed,threshold,decoding_mode
bpRNA_RFAM_5185,205,0.32432432432432434,0.2553191489361702,0.28571428571428575,12,25,35,0.6486486486486487,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_32058,62,0.5454545454545454,0.75,0.631578947368421,6,5,2,0.6363636363636364,ernie,11,32,42,0.95,unconstrained
bpRNA_CRW_52449,72,0.75,0.5454545454545454,0.631578947368421,12,4,10,0.8125,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_7664,69,0.0,0.0,0.0,0,2,6,0.5,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_20128,73,0.8235294117647058,0.6086956521739131,0.7,14,3,9,0.8235294117647058,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_16638,332,0.0,0.0,0.0,0,14,63,0.5714285714285714,ernie,11,32,42,0.95,unconstrained
bpRNA_tmRNA_242,330,0.2753623188405797,0.5588235294117647,0.36893203883495146,19,50,15,0.6811594202898551,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_41439,195,0.4090909090909091,0.2903225806451613,0.339622641509434,9,13,22,0.5454545454545454,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_2417,354,0.494949494949495,0.5632183908045977,0.5268817204301075,49,50,38,0.6767676767676768,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_20621,82,0.6,0.47368421052631576,0.5294117647058824,9,6,10,0.6,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_40910,108,0.0,0.0,0.0,0,7,15,0.5714285714285714,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_29792,69,0.5555555555555556,0.5882352941176471,0.5714285714285715,10,8,7,0.6111111111111112,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_24439,121,0.26666666666666666,0.2962962962962963,0.28070175438596495,8,22,19,0.6,ernie,11,32,42,0.95,unconstrained
bpRNA_CRW_15923,242,0.27586206896551724,0.21621621621621623,0.24242424242424243,8,21,29,0.6896551724137931,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_35939,354,0.1553398058252427,0.5,0.23703703703703705,16,87,16,0.5631067961165048,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_15570,99,0.5454545454545454,0.5454545454545454,0.5454545454545454,12,10,10,0.6818181818181818,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_1688,74,0.6666666666666666,0.5555555555555556,0.606060606060606,10,5,8,0.6,ernie,11,32,42,0.95,unconstrained
bpRNA_CRW_28735,75,0.7692307692307693,0.47619047619047616,0.588235294117647,10,3,11,0.6153846153846154,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_37664,175,0.5588235294117647,0.5277777777777778,0.5428571428571428,19,15,17,0.6764705882352942,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_40544,41,0.3333333333333333,0.09090909090909091,0.14285714285714288,1,2,10,0.3333333333333333,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_1298,70,0.6363636363636364,0.4117647058823529,0.5,7,4,10,0.45454545454545453,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_33611,103,0.3076923076923077,0.21052631578947367,0.25,4,9,15,0.6153846153846154,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_42447,113,0.3611111111111111,0.5909090909090909,0.4482758620689656,13,23,9,0.5555555555555556,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_13685,132,0.48,0.5217391304347826,0.4999999999999999,12,13,11,0.76,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_1870,73,0.75,0.45,0.5625000000000001,9,3,11,0.75,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_31524,160,0.30434782608695654,0.30434782608695654,0.30434782608695654,7,16,16,0.6086956521739131,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_34598,136,0.27906976744186046,0.9230769230769231,0.42857142857142855,12,31,1,0.46511627906976744,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_9117,225,0.4473684210526316,0.425,0.4358974358974359,17,21,23,0.631578947368421,ernie,11,32,42,0.95,unconstrained
bpRNA_tmRNA_413,405,0.40559440559440557,0.6744186046511628,0.5065502183406113,58,85,28,0.5804195804195804,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_4772,389,0.25263157894736843,0.42105263157894735,0.3157894736842105,24,71,33,0.5473684210526316,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_22746,121,0.6428571428571429,0.45,0.5294117647058824,9,5,11,0.6428571428571429,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_2399,369,0.6444444444444445,0.6170212765957447,0.6304347826086957,58,32,36,0.6777777777777778,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_5355,75,0.375,1.0,0.5454545454545454,3,5,0,0.375,ernie,11,32,42,0.95,unconstrained
bpRNA_CRW_33861,72,0.6470588235294118,0.5789473684210527,0.6111111111111113,11,6,8,0.5882352941176471,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_36357,311,0.5142857142857142,0.6585365853658537,0.5775401069518715,54,51,28,0.6761904761904762,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_8567,102,0.6521739130434783,0.7142857142857143,0.6818181818181819,15,8,6,0.5652173913043478,ernie,11,32,42,0.95,unconstrained
bpRNA_CRW_19758,120,0.8571428571428571,0.36363636363636365,0.5106382978723404,12,2,21,0.7857142857142857,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_27237,149,0.10714285714285714,1.0,0.19354838709677416,3,25,0,0.6071428571428571,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_9799,77,0.2727272727272727,0.75,0.39999999999999997,3,8,1,0.7272727272727273,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_29085,207,0.2857142857142857,0.15384615384615385,0.2,6,15,33,0.5714285714285714,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_12293,96,0.23529411764705882,0.8,0.3636363636363636,4,13,1,0.7647058823529411,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_31490,49,0.375,0.3333333333333333,0.35294117647058826,3,5,6,0.5,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_21323,104,0.7142857142857143,0.5555555555555556,0.6250000000000001,15,6,12,0.8095238095238095,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_19015,112,0.6,0.7142857142857143,0.6521739130434783,15,10,6,0.6,ernie,11,32,42,0.95,unconstrained
bpRNA_CRW_30711,73,0.6363636363636364,0.3333333333333333,0.43749999999999994,7,4,14,0.8181818181818182,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_23463,48,0.0,0.0,0.0,0,2,5,0.5,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_5202,225,0.2033898305084746,0.26666666666666666,0.23076923076923078,12,47,33,0.5084745762711864,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_24642,206,0.125,0.13333333333333333,0.12903225806451615,4,28,26,0.53125,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_22924,111,0.7058823529411765,0.4,0.5106382978723405,12,5,18,0.5882352941176471,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_10720,62,0.8461538461538461,0.6875,0.7586206896551724,11,2,5,0.8461538461538461,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_24706,214,0.125,0.09523809523809523,0.1081081081081081,4,28,38,0.5625,ernie,11,32,42,0.95,unconstrained
bpRNA_SRP_10,304,0.3157894736842105,0.24,0.2727272727272727,24,52,76,0.5921052631578947,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_12790,223,0.20408163265306123,0.4166666666666667,0.273972602739726,10,39,14,0.6122448979591837,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_38847,65,0.4444444444444444,0.25,0.32,4,5,12,0.4444444444444444,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_12462,331,0.4935064935064935,0.5135135135135135,0.5033112582781456,38,39,36,0.7012987012987013,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_24257,96,0.47058823529411764,0.4444444444444444,0.45714285714285713,8,9,10,0.7058823529411765,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_32064,76,0.0,0.0,0.0,0,17,2,0.7058823529411765,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_33732,90,0.5,0.5625,0.5294117647058824,9,9,7,0.7777777777777778,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_21619,96,0.7857142857142857,0.4074074074074074,0.5365853658536585,11,3,16,0.8571428571428571,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_15770,93,0.5384615384615384,0.30434782608695654,0.3888888888888889,7,6,16,0.46153846153846156,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_25543,123,0.7142857142857143,0.14285714285714285,0.23809523809523808,5,2,30,0.7142857142857143,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_38130,139,0.47368421052631576,0.36,0.40909090909090906,9,10,16,0.5263157894736842,ernie,11,32,42,0.95,unconstrained
bpRNA_CRW_34713,79,0.75,0.45,0.5625000000000001,9,3,11,0.75,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_11176,88,0.6818181818181818,0.6,0.6382978723404256,15,7,10,0.8181818181818182,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_32073,69,0.5714285714285714,0.8,0.6666666666666666,8,6,2,0.8571428571428571,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_6232,181,0.2558139534883721,0.55,0.34920634920634924,11,32,9,0.5813953488372093,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_40053,69,0.6666666666666666,0.5,0.5714285714285715,10,5,10,0.8,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_25850,88,0.14285714285714285,0.3,0.19354838709677416,3,18,7,0.7142857142857143,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_38357,216,0.3888888888888889,0.2857142857142857,0.3294117647058823,14,22,35,0.6388888888888888,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_14369,114,0.47619047619047616,0.5263157894736842,0.5,10,11,9,0.5714285714285714,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_23990,79,0.6666666666666666,0.4,0.5,2,1,3,0.6666666666666666,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_35472,95,0.5454545454545454,0.2608695652173913,0.3529411764705882,6,5,17,0.6363636363636364,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_16334,89,0.0,0.0,0.0,0,3,3,1.0,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_3116,179,0.3541666666666667,0.6296296296296297,0.45333333333333337,17,31,10,0.5833333333333334,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_40155,133,0.16666666666666666,0.14285714285714285,0.15384615384615383,2,10,12,0.6666666666666666,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_12985,174,0.631578947368421,0.5217391304347826,0.5714285714285715,24,14,22,0.8157894736842105,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_18857,82,0.4666666666666667,0.4117647058823529,0.43749999999999994,7,8,10,0.6666666666666666,ernie,11,32,42,0.95,unconstrained
bpRNA_SRP_867,306,0.5119047619047619,0.4574468085106383,0.48314606741573035,43,41,51,0.6428571428571429,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_24578,180,0.44,0.3055555555555556,0.36065573770491804,11,14,25,0.72,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_3378,295,0.26153846153846155,0.3469387755102041,0.29824561403508776,17,48,32,0.5076923076923077,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_9280,213,0.515625,0.8048780487804879,0.6285714285714286,33,31,8,0.78125,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_31626,166,0.6296296296296297,0.4473684210526316,0.5230769230769231,17,10,21,0.7777777777777778,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_7496,74,0.5,0.4,0.4444444444444445,2,2,3,1.0,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_29635,64,0.45454545454545453,0.7692307692307693,0.5714285714285714,10,12,3,0.7727272727272727,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_35571,73,0.3333333333333333,0.13333333333333333,0.19047619047619044,2,4,13,0.5,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_34397,100,0.2,0.3,0.24,3,12,7,0.4,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_9904,141,0.4,0.5454545454545454,0.4615384615384615,12,18,10,0.6666666666666666,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_19700,125,0.47058823529411764,0.7619047619047619,0.5818181818181817,16,18,5,0.5588235294117647,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_1908,75,0.8,0.631578947368421,0.7058823529411765,12,3,7,0.7333333333333333,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_35615,27,1.0,0.2222222222222222,0.3636363636363636,2,0,7,1.0,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_34369,97,0.4117647058823529,0.4117647058823529,0.4117647058823529,7,10,10,0.47058823529411764,ernie,11,32,42,0.95,unconstrained
bpRNA_SPR_503,75,0.9166666666666666,0.5238095238095238,0.6666666666666667,11,1,10,0.8333333333333334,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_36798,125,0.0,0.0,0.0,0,14,10,0.21428571428571427,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_12856,124,0.42105263157894735,0.36363636363636365,0.3902439024390244,8,11,14,0.5789473684210527,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_31207,95,0.5416666666666666,0.6842105263157895,0.6046511627906976,13,11,6,0.7916666666666666,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_18195,126,0.375,0.5454545454545454,0.4444444444444444,6,10,5,0.25,ernie,11,32,42,0.95,unconstrained
bpRNA_RNP_205,302,0.43478260869565216,0.375,0.4026845637583893,30,39,50,0.6231884057971014,ernie,11,32,42,0.95,unconstrained
bpRNA_CRW_43191,74,0.6666666666666666,0.2,0.30769230769230765,4,2,16,0.6666666666666666,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_9041,220,0.7083333333333334,0.85,0.7727272727272727,34,14,6,0.8125,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_26555,128,0.05263157894736842,0.05263157894736842,0.05263157894736842,1,18,18,0.47368421052631576,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_28373,87,0.8695652173913043,0.7407407407407407,0.7999999999999999,20,3,7,0.8695652173913043,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_51,99,0.0,0.0,0.0,0,3,28,0.0,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_19017,124,0.4666666666666667,0.7368421052631579,0.5714285714285714,14,16,5,0.7666666666666667,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_1935,73,0.8333333333333334,0.5,0.625,10,2,10,0.75,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_10869,75,0.5909090909090909,0.6842105263157895,0.6341463414634148,13,9,6,0.6363636363636364,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_13334,138,0.05555555555555555,0.05263157894736842,0.05405405405405406,1,17,18,0.6666666666666666,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_15943,74,0.6,0.8181818181818182,0.6923076923076923,9,6,2,0.6,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_908,193,0.5094339622641509,0.675,0.5806451612903226,27,26,13,0.7169811320754716,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_42507,193,0.22580645161290322,0.4375,0.2978723404255319,7,24,9,0.4838709677419355,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_25341,36,0.0,0.0,0.0,0,3,8,0.3333333333333333,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_20573,82,0.4375,0.3684210526315789,0.39999999999999997,7,9,12,0.5,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_37605,123,0.5454545454545454,0.5,0.5217391304347826,18,15,18,0.36363636363636365,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_7737,71,0.3333333333333333,1.0,0.5,3,6,0,0.6666666666666666,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_16655,138,0.65625,0.5384615384615384,0.5915492957746479,21,11,18,0.71875,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_5751,67,0.5,0.38461538461538464,0.4347826086956522,5,5,8,0.6,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_24303,106,0.5714285714285714,0.5333333333333333,0.5517241379310344,8,6,7,0.6428571428571429,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_18882,171,0.5,0.7727272727272727,0.6071428571428571,17,17,5,0.5588235294117647,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_33628,88,0.0,0.0,0.0,0,1,12,1.0,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_35834,223,0.3448275862068966,0.45454545454545453,0.39215686274509803,20,38,24,0.603448275862069,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_18822,134,0.5357142857142857,0.8333333333333334,0.6521739130434783,15,13,3,0.6428571428571429,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_35416,65,0.16666666666666666,0.25,0.2,1,5,3,0.5,ernie,11,32,42,0.95,unconstrained
bpRNA_CRW_43649,77,0.6470588235294118,0.5238095238095238,0.5789473684210527,11,6,10,0.7647058823529411,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_21238,113,0.6,0.5,0.5454545454545454,15,10,15,0.76,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_27358,72,0.0,0.0,0.0,0,3,16,0.0,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_5292,71,0.7647058823529411,0.65,0.7027027027027027,13,4,7,0.7647058823529411,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_22301,79,0.6,0.36,0.45,9,6,16,0.6666666666666666,ernie,11,32,42,0.95,unconstrained
bpRNA_CRW_26828,79,0.6666666666666666,0.19047619047619047,0.2962962962962963,4,2,17,0.5,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_4745,338,0.29069767441860467,0.43859649122807015,0.34965034965034963,25,61,32,0.5232558139534884,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_9133,189,0.59375,0.59375,0.59375,19,13,13,0.8125,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_28097,86,0.4,0.2222222222222222,0.2857142857142857,4,6,14,0.6,ernie,11,32,42,0.95,unconstrained
bpRNA_CRW_19099,122,0.6923076923076923,0.5625,0.6206896551724138,18,8,14,0.6153846153846154,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_16599,141,0.46153846153846156,0.5,0.48000000000000004,18,21,18,0.5128205128205128,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_36483,63,0.9,0.8181818181818182,0.8571428571428572,9,1,2,0.7,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_42423,112,0.2857142857142857,0.2727272727272727,0.2790697674418604,6,15,16,0.47619047619047616,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_22311,172,0.45454545454545453,0.23255813953488372,0.30769230769230765,10,12,33,0.36363636363636365,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_26929,72,0.25,0.07142857142857142,0.11111111111111112,1,3,13,0.75,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_11250,229,0.0,0.0,0.0,0,5,64,0.6,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_25063,327,0.21875,0.2978723404255319,0.25225225225225223,14,50,33,0.46875,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_357,119,0.5789473684210527,0.3793103448275862,0.45833333333333337,11,8,18,0.8421052631578947,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_27612,46,0.75,0.75,0.75,9,3,3,0.9166666666666666,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_12054,82,0.16666666666666666,0.25,0.2,1,5,3,0.3333333333333333,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_4330,453,0.0,0.0,0.0,0,23,76,0.4782608695652174,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_36017,294,0.38333333333333336,0.38333333333333336,0.38333333333333336,23,37,37,0.55,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_14208,129,0.3,0.13636363636363635,0.18749999999999997,3,7,19,0.3,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_13965,131,0.34375,0.5789473684210527,0.4313725490196078,11,21,8,0.625,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_28541,92,0.85,0.6296296296296297,0.723404255319149,17,3,10,0.85,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_4349,207,0.125,0.05714285714285714,0.0784313725490196,2,14,33,0.375,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_16873,87,0.5454545454545454,0.75,0.631578947368421,12,10,4,0.8181818181818182,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_2225,55,0.8,0.5714285714285714,0.6666666666666666,8,2,6,0.9,ernie,11,32,42,0.95,unconstrained
bpRNA_SPR_532,76,0.9090909090909091,0.5,0.6451612903225806,10,1,10,0.8181818181818182,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_40170,113,0.2,0.16666666666666666,0.1818181818181818,3,12,15,0.5333333333333333,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_43210,67,0.4444444444444444,0.2,0.2758620689655173,4,5,16,1.0,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_41545,151,0.0,0.0,0.0,0,7,28,0.42857142857142855,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_6088,72,0.42857142857142855,1.0,0.6,3,4,0,0.42857142857142855,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_281,100,0.5,0.47368421052631576,0.4864864864864865,9,9,10,0.8333333333333334,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_42055,45,0.4444444444444444,0.4444444444444444,0.4444444444444444,4,5,5,0.6666666666666666,ernie,11,32,42,0.95,unconstrained
bpRNA_SPR_496,76,0.9166666666666666,0.5238095238095238,0.6666666666666667,11,1,10,0.8333333333333334,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_35772,269,0.2692307692307692,0.40384615384615385,0.32307692307692304,21,57,31,0.5384615384615384,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_20916,87,0.6086956521739131,0.4666666666666667,0.5283018867924527,14,9,16,0.782608695652174,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_41254,82,0.5217391304347826,0.631578947368421,0.5714285714285715,12,11,7,0.7391304347826086,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_26243,178,0.03225806451612903,0.09090909090909091,0.047619047619047616,1,30,10,0.1935483870967742,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_2274,327,0.23333333333333334,0.1590909090909091,0.1891891891891892,7,23,37,0.43333333333333335,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_26979,62,0.42857142857142855,0.2,0.27272727272727276,3,4,12,0.5714285714285714,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_41780,145,0.3,0.3333333333333333,0.3157894736842105,9,21,18,0.6333333333333333,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_12084,98,0.4666666666666667,0.875,0.608695652173913,7,8,1,0.7333333333333333,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_38307,241,0.2564102564102564,0.2,0.2247191011235955,10,29,40,0.4358974358974359,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_27096,126,0.0,0.0,0.0,0,9,2,0.5555555555555556,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_34675,138,0.43333333333333335,0.3939393939393939,0.4126984126984127,13,17,20,0.5666666666666667,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_34027,58,0.6,0.5,0.5454545454545454,6,4,6,0.4,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_25969,160,0.5217391304347826,0.375,0.43636363636363634,12,11,20,0.7391304347826086,ernie,11,32,42,0.95,unconstrained
bpRNA_CRW_8538,129,0.75,0.5294117647058824,0.6206896551724139,18,6,16,0.5833333333333334,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_43252,112,0.14285714285714285,0.034482758620689655,0.05555555555555555,1,6,28,0.7142857142857143,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_4846,46,0.8333333333333334,0.8333333333333334,0.8333333333333334,5,1,1,0.8333333333333334,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_37659,172,0.7,0.5833333333333334,0.6363636363636365,21,9,15,0.5666666666666667,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_10560,259,0.26229508196721313,0.38095238095238093,0.3106796116504854,16,45,26,0.5737704918032787,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_18988,102,0.4782608695652174,0.4230769230769231,0.44897959183673475,11,12,15,0.4782608695652174,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_21857,89,0.0,0.0,0.0,0,8,14,0.75,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_21203,116,0.7777777777777778,0.5833333333333334,0.6666666666666666,14,4,10,0.7777777777777778,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_141,116,0.5,0.2903225806451613,0.3673469387755102,9,9,22,0.3333333333333333,ernie,11,32,42,0.95,unconstrained
bpRNA_CRW_25624,74,0.875,0.35,0.4999999999999999,7,1,13,0.75,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_14681,282,0.045454545454545456,0.017857142857142856,0.025641025641025637,1,21,55,0.45454545454545453,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_33775,88,0.3125,0.38461538461538464,0.3448275862068966,5,11,8,0.625,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_14204,132,0.0,0.0,0.0,0,2,24,0.0,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_18979,102,0.7894736842105263,0.5555555555555556,0.6521739130434783,15,4,12,0.6842105263157895,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_1364,68,0.6666666666666666,0.5555555555555556,0.606060606060606,10,5,8,0.8,ernie,11,32,42,0.95,unconstrained
bpRNA_RNP_375,299,0.5897435897435898,0.6052631578947368,0.5974025974025974,46,32,30,0.5256410256410257,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_42027,120,0.42105263157894735,0.2857142857142857,0.3404255319148936,8,11,20,0.5263157894736842,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_28328,84,0.75,0.8181818181818182,0.7826086956521738,18,6,4,0.625,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_12002,92,0.23076923076923078,0.75,0.3529411764705882,3,10,1,0.5384615384615384,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_9931,55,0.3333333333333333,0.09090909090909091,0.14285714285714288,1,2,10,0.6666666666666666,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_21055,144,0.0,0.0,0.0,0,9,14,0.1111111111111111,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_18517,208,0.2835820895522388,0.7916666666666666,0.41758241758241754,19,48,5,0.6417910447761194,ernie,11,32,42,0.95,unconstrained
bpRNA_RFAM_36905,125,0.0,0.0,0.0,0,12,11,0.25,ernie,11,32,42,0.95,unconstrained
